"session","created","modified","ended","expired","age","sex","sex_open","partner_any","partner_type","partner_open","occup_any","occup_type","occup_open","sport_any","SWLS_1_Start","SWLS_2_Start","SWLS_3_Start","SWLS_4_Start","SWLS_5_Start","is_own_domain","own_domain","IMP_health_Start","IMP_romantic_Start","IMP_social_Start","IMP_family_Start","IMP_friends_Start","IMP_looks_Start","IMP_sports_Start","IMP_leisuretime_Start","IMP_leisureuse_Start","IMP_occup_Start","IMP_occuptask_Start","IMP_occupperform_Start","IMP_occuprelations_Start","IMP_owndomain_Start","GUESS_health_Start","GUESS_CONF_health_Start","GUESS_romantic_Start","GUESS_CONF_romantic_Start","GUESS_social_Start","GUESS_CONF_social_Start","GUESS_family_Start","GUESS_CONF_family_Start","GUESS_friends_Start","GUESS_CONF_friends_Start","GUESS_looks_Start","GUESS_CONF_looks_Start","GUESS_sports_Start","GUESS_CONF_sports_Start","GUESS_leisuretime_Start","GUESS_CONF_leisuretime_Start","GUESS_leisureuse_Start","GUESS_CONF_leisureuse_Start","GUESS_occup_Start","GUESS_CONF_occup_Start","GUESS_occuptask_Start","GUESS_CONF_occuptask_Start","GUESS_occupperform_Start","GUESS_CONF_occupperform_Start","GUESS_occuprelations_Start","GUESS_CONF_occuprelations_Start","GUESS_owndomain_Start","GUESS_CONF_owndomain_Start","RANK_select_health_Start","RANK_select_romantic_Start","RANK_select_social_Start","RANK_select_family_Start","RANK_select_friends_Start","RANK_select_looks_Start","RANK_select_sports_Start","RANK_select_leisuretime_Start","RANK_select_leisureuse_Start","RANK_select_occup_Start","RANK_select_occuptask_Start","RANK_select_occupperform_Start","RANK_select_occuprelations_Start","RANK_select_owndomain_Start","RANK_health_Start","RANK_romantic_Start","RANK_social_Start","RANK_family_Start","RANK_friends_Start","RANK_looks_Start","RANK_sports_Start","RANK_leisuretime_Start","RANK_leisureuse_Start","RANK_occup_Start","RANK_occuptask_Start","RANK_occupperform_Start","RANK_occuprelations_Start","RANK_owndomain_Start","MLQ_P_1_Start","MLQ_S_1_Start","MLQ_P_2_Start","MLQ_S_2_Start","MLQ_P_3_R_Start","MLQ_S_3_Start","BFI_EXT_1","BFI_AGR_1","BFI_CON_1_R","BFI_NEU_1_R","BFI_OPE_1_R","BFI_AGR_2","BFI_AGR_3_R","BFI_EXT_2_R","BFI_OPE_2","BFI_EXT_3","BFI_CON_2_R","BFI_NEU_2_R","BFI_EXT_4_R","BFI_NEU_3_R","BFI_OPE_3_R","BFI_CON_3","BFI_NEU_4","BFI_AGR_4_R","BFI_OPE_4","BFI_EXT_5","BFI_CON_4","BFI_AGR_5_R","BFI_EXT_6_R","BFI_CON_5","BFI_NEU_5","BFI_OPE_5_R","BFI_AGR_6","BFI_CON_6_R","BFI_NEU_6","BFI_OPE_6","PA_T_1_Start","NA_T_1_Start","NA_T_2_Start","PA_T_2_Start","NA_T_3_Start","PA_T_3_Start","NA_T_4_Start","NA_T_5_Start","SI_1","SI_2","SI_3","SI_4","SI_5"
"ply2bmo7EoIyMMrOBUlrsKHVGoVSjLvQXpEQx_nM9WJgUwKH2BmxwazjnzuhjPq4","2018-10-23","2018-10-23","2018-10-23",NA,19,1,NA,1,"",NA,1,"college",NA,0,6,7,5,6,6,0,NA,4,5,3,5,5,3,NA,3,4,4,5,4,3,NA,4,3,5,4,3,2,5,4,4,3,3,2,NA,NA,4,2,4,2,4,4,5,4,4,3,3,2,NA,NA,1,1,0,1,1,0,NA,0,0,1,0,0,0,NA,4,2,NA,1,3,NA,NA,NA,NA,5,NA,NA,NA,NA,3,2,4,5,3,2,3,5,4,2,2,5,4,4,2,1,3,4,2,3,3,2,4,3,5,3,5,2,2,5,4,2,4,1,2,2,3,2,3,3,4,4,4,1,5,6,5,5,6
"ObBnZ6FGQqzz9J4qoAkx9bAOOuyTOofpZy5w1i5xPfhT19eaIrV3AZmmyxSAa8Jo","2018-10-24","2018-10-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"giJD71k7QGLbf4tZB6gPRTqJ-FNK_Jl22u9yhqgs7Lyjrd2NNkAKo___jECsnSZQ","2018-10-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0BPimU5TndZvK_C4lZxVZrQSLO3K4m7o6bKrjs4sleldnbPZZDituWqbvw-OFnrb","2018-10-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3fBLU9GPq4r1WoA0_6xhtecPxjdIuDGPCd7_WJBTAIkTz1i8KzQVXOA2rGQGkuhx","2018-10-24","2018-10-24","2018-10-24",NA,19,1,NA,1,"committed, longdistance",NA,1,"college",NA,1,5,6,5,5,3,0,NA,5,5,4,3,3,4,2,4,3,4,4,4,5,NA,5,5,5,5,4,5,3,3,4,5,3,4,2,4,4,5,4,2,5,3,3,4,5,3,4,4,NA,NA,0,1,0,1,0,1,0,0,1,0,1,0,0,NA,NA,1,NA,4,NA,5,NA,NA,3,NA,2,NA,NA,NA,3,6,3,5,1,5,4,5,2,2,4,5,3,4,2,4,4,2,3,2,2,4,4,4,4,3,4,4,3,4,4,3,4,2,3,4,3,3,4,3,1,2,2,4,6,5,3,4,6
"myAppyKiBJz0m32zfCQlSC85zzczEtliGyQJ5kVlfJFkUAfNbK-p5Hf2hbtG446I","2018-10-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Urq2mRPJnWrlD7-6SxUC6SHPaYJ0RFlTIY-Z3f0GeQGCogMGj7D3YA1nRWC4CJQe","2018-10-26","2018-10-26","2018-10-26",NA,19,1,NA,0,NA,NA,1,"college",NA,1,6,5,7,6,6,0,NA,5,NA,5,5,5,3,3,4,4,5,4,5,5,NA,3,3,NA,NA,5,5,5,5,5,5,3,5,3,3,4,4,4,5,5,5,4,3,5,5,5,5,NA,NA,1,NA,1,1,1,0,0,0,0,1,0,0,0,NA,2,NA,5,1,3,NA,NA,NA,NA,4,NA,NA,NA,NA,5,3,6,2,1,2,5,3,2,1,1,5,1,2,5,3,2,5,2,2,2,3,5,1,5,4,5,1,2,4,1,2,5,1,3,3,3,2,2,4,3,4,1,3,6,5,5,6,6
"FiwgFahsYY6o-vlIJWv-Ko0mTyl2K6Dp9-XQ-X_jW4M3ri8_uehmEoIcrEe6eQSQ","2018-10-29","2018-10-29","2018-10-29",NA,19,1,NA,1,"committed",NA,1,"college",NA,1,2,5,2,4,3,0,NA,5,5,5,5,5,4,4,3,3,5,4,4,4,NA,4,4,4,5,5,5,4,5,4,5,4,5,4,5,2,4,2,3,3,4,2,4,3,5,4,5,NA,NA,1,1,0,1,1,0,1,0,0,0,0,0,0,NA,1,3,NA,2,4,NA,5,NA,NA,NA,NA,NA,NA,NA,2,7,4,6,5,5,4,5,2,1,4,5,1,3,2,1,2,1,2,2,3,4,5,2,5,2,4,1,4,4,4,3,3,1,1,2,2,4,4,2,4,2,4,1,5,5,5,5,5
"2zDju2OefxF3_vOkvZ0Em8ts1UfSc5rwLJDs54CgIV2T2chvO0PP9E_i35-RNsUx","2018-10-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UtbRVIIUaK__D7CzZO2En4rFlBIKXDo4YkGYE9-NWDMksk-CSlAOgfXco1myaKNj","2018-11-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gWmmzNiIWOkUIpMKjoSJIj6DjCsHtbRHUOKqrpsc-Dgt9xaPluXeQ1lNX08eJyXS","2018-11-02","2018-11-02","2018-11-02",NA,21,1,NA,1,"married",NA,1,"fulltime",NA,1,6,7,6,6,6,0,NA,4,5,4,4,5,3,5,5,5,4,5,4,2,NA,2,4,5,4,2,2,4,4,5,5,1,4,5,5,5,5,5,5,4,5,5,5,4,5,2,4,NA,NA,0,1,0,0,1,0,1,0,1,0,1,0,0,NA,NA,1,NA,NA,4,NA,2,NA,5,NA,3,NA,NA,NA,7,5,7,4,1,3,5,4,1,4,5,4,3,2,2,5,2,4,1,4,4,4,5,3,5,5,5,1,1,4,2,4,5,2,2,5,4,3,1,5,2,4,2,1,6,5,6,5,6
"MNYkd0bRPUndKk1QhtumSYEi_aRZsRaqfgsc24gozW5JXrQrh2BN2MLLrI2rW8Bo","2018-11-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6Bz70hTWYyg69IGwjYwxMKt62Jv-cS29Ojdx0MdKm2dWFVBNtDt997_XAjNDD811","2018-11-07","2018-11-08","2018-11-08",NA,18,1,NA,1,"committed",NA,1,"college",NA,1,6,4,6,5,5,0,NA,5,5,4,4,4,3,4,5,5,4,3,5,3,NA,4,5,5,5,3,3,4,4,4,5,4,4,5,5,5,5,4,4,4,4,3,4,5,4,3,5,NA,NA,1,1,0,1,1,0,1,0,0,0,0,0,0,NA,1,3,NA,2,5,NA,4,NA,NA,NA,NA,NA,NA,NA,3,5,4,3,4,4,2,4,1,2,2,4,3,4,3,4,4,5,4,2,2,4,5,3,4,2,4,4,2,4,3,2,3,1,4,3,3,4,3,3,2,4,1,3,5,5,4,4,4
"E88CormROcsUYu1F9hR6SP5SOLidFESpn1pBSsn0LrIK8-vOEvkYRrGy0xtrUScE","2018-11-08","2018-11-08","2018-11-08",NA,23,1,NA,0,NA,NA,1,"college",NA,0,4,5,5,4,2,0,NA,4,NA,3,5,4,4,NA,4,3,4,4,4,3,NA,4,5,NA,NA,3,4,5,5,4,4,3,4,NA,NA,4,3,4,3,4,4,4,4,3,4,3,4,NA,NA,1,NA,0,1,1,0,NA,1,0,1,0,0,0,NA,5,NA,NA,1,4,NA,NA,2,NA,3,NA,NA,NA,NA,4,6,4,5,4,6,3,5,4,3,2,4,2,3,5,2,5,3,4,2,2,3,4,2,4,3,3,2,4,2,4,3,4,3,2,2,4,2,3,3,3,4,2,3,3,4,2,3,5
"zcgLoqGKh_rbozVRhjdOx09pqq4z7Gkud2-X-iqeIKpQR3DvQ3oi22ArENordX8-","2018-11-08","2018-11-08","2018-11-08",NA,21,1,NA,0,NA,NA,1,"college",NA,1,6,6,7,6,7,0,NA,5,NA,5,5,5,4,2,5,3,4,4,4,2,NA,5,5,NA,NA,5,5,5,5,5,5,3,4,3,4,5,5,3,4,4,4,4,5,4,5,2,3,NA,NA,1,NA,0,1,1,0,0,1,1,0,0,0,0,NA,3,NA,NA,1,2,NA,NA,4,5,NA,NA,NA,NA,NA,2,7,4,6,4,7,3,5,5,1,2,5,3,3,4,4,1,4,3,2,1,5,5,1,5,4,5,2,3,5,3,4,3,2,2,4,2,4,3,3,2,4,3,2,6,6,6,6,6
"lxKMxO3hgTGE7M87_I7iRxapMeM5fAQJjyJ5tqd-EoXeU9vN7ohwWjPmgJxclRyQ","2018-11-08","2018-11-08","2018-11-08",NA,25,1,NA,1,"married",NA,1,"college",NA,0,5,6,5,5,2,1,"Finanzen",4,5,3,5,4,4,NA,5,4,3,4,4,3,4,5,5,5,5,3,2,4,3,3,2,3,2,NA,NA,5,4,4,2,3,2,4,4,3,3,3,2,4,4,1,1,1,0,0,0,NA,1,0,0,0,0,0,1,1,2,5,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,2,6,4,5,4,2,2,4,3,2,2,5,2,4,4,2,2,4,4,2,5,2,5,1,4,3,4,2,2,5,2,3,2,1,1,5,3,3,3,3,2,3,2,3,3,3,5,3,3
"OGNi_-HgJMnOaNpg2JR-XpBo7xpmp4dhZuFSwvNDbjXMFnZdUDKBBHIqHajWz2W5","2018-11-09","2018-11-09","2018-11-09",NA,19,1,NA,1,"committed",NA,1,"college",NA,1,5,6,5,6,5,0,NA,5,5,4,4,5,3,4,5,4,5,4,4,3,NA,4,3,4,3,4,3,3,3,4,3,4,2,3,3,4,3,3,2,4,2,3,2,3,2,3,2,NA,NA,1,1,0,0,1,0,0,1,0,1,0,0,0,NA,3,2,NA,NA,1,NA,NA,5,NA,4,NA,NA,NA,NA,4,6,5,4,2,5,4,5,4,4,1,5,2,4,5,1,4,3,4,4,2,3,3,2,5,3,4,1,4,3,2,1,4,2,1,4,4,3,2,4,3,4,2,2,4,5,5,4,5
"vDMc6zij5bkWCpwt0lmIL_UInxWwUJJiJwVYnX54YWhJeY6__GJ1X7gm5DEd1z7E","2018-11-10","2018-11-10","2018-11-10",NA,25,1,NA,1,"committed",NA,1,"college",NA,1,5,7,4,6,3,0,NA,4,5,3,3,4,4,3,4,2,5,4,5,4,NA,4,4,5,5,3,3,2,4,5,4,4,4,4,3,5,4,3,3,4,4,4,4,4,3,4,4,NA,NA,1,1,0,0,0,1,0,0,0,0,0,1,1,NA,4,1,NA,NA,NA,3,NA,NA,NA,NA,NA,2,5,NA,3,6,3,4,6,5,3,4,2,4,3,5,3,3,4,5,2,2,5,2,4,4,4,3,5,2,5,4,2,4,4,2,3,2,3,2,3,2,4,2,4,2,4,3,5,5,4,5,6
"lhVLV8MjcyQNw_LsLBCVvwSHqhJrhUgWstJV0Ppl1OCMW-rXzKnUf9RqlsNiSLXB","2018-11-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"v8uwQBTsr3DFXYybok7WQbvpnxUjaKk6U5HgBu94BV8d3FPbzpL6soa6MYS_jzcI","2018-11-13","2018-11-13","2018-11-13",NA,19,1,NA,1,"committed",NA,1,"college",NA,0,6,6,7,6,5,0,NA,4,5,5,4,4,2,NA,4,5,5,5,4,4,NA,5,5,5,5,4,5,4,3,4,4,2,4,NA,NA,4,4,5,5,5,5,4,5,4,2,4,3,NA,NA,1,1,0,0,1,0,NA,1,0,0,0,0,1,NA,4,1,NA,NA,3,NA,NA,2,NA,NA,NA,NA,5,NA,6,5,6,3,1,2,5,5,1,4,1,5,2,2,5,3,4,5,4,4,1,5,3,2,4,4,5,1,2,5,2,1,4,2,3,4,4,2,3,4,1,5,2,3,4,4,5,5,5
"ZAnxEHeYUs7R7o_g4U0PtheZm4UTm8ooS5bGVIVicFwxtl-GLsnQSRA8G61f0qC-","2018-11-13","2018-11-13","2018-11-13",NA,26,1,NA,1,"committed, cohabit",NA,1,"college",NA,1,6,6,6,7,6,0,NA,5,5,4,5,5,3,4,4,5,5,4,5,4,NA,5,4,5,5,4,5,4,4,4,4,4,4,5,5,4,5,5,5,4,4,5,4,4,5,4,5,NA,NA,1,1,0,1,0,0,1,0,0,1,0,0,0,NA,2,1,NA,5,NA,NA,4,NA,NA,3,NA,NA,NA,NA,5,6,5,6,1,6,4,5,2,3,2,5,1,4,4,3,1,4,1,3,2,4,2,3,3,4,5,2,4,5,3,3,4,2,1,4,3,2,3,4,2,4,2,2,5,5,5,5,5
"g1IXWc-DvS7wW1_Pvv3k5iOqoswp9E85KqeTN5f6zReRkqWdO2unPflfwtBscLj9","2018-11-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"yg3hIpYtEoSp-KVZQf9NRKhO5OL1lMMifh71qJI2wVkTcryoGtMq6E6ageQ0kgJS","2018-11-14","2018-11-14","2018-11-14",NA,20,1,NA,1,"committed, longdistance",NA,1,"college",NA,1,6,7,6,6,5,0,NA,5,5,4,3,5,4,4,4,5,5,4,4,5,NA,5,4,5,5,4,5,3,2,5,4,4,3,4,4,5,5,5,4,4,4,4,4,4,4,4,4,NA,NA,1,1,0,0,1,0,0,1,0,1,0,0,0,NA,5,1,NA,NA,3,NA,NA,2,NA,4,NA,NA,NA,NA,6,6,6,6,2,6,5,4,2,3,2,5,4,1,5,5,4,4,2,3,4,4,5,4,5,4,4,4,1,4,3,2,4,2,5,5,4,2,3,4,4,5,3,3,6,6,6,6,6
"ntj6rHl2Ehjc6rOJ8s0g1Hx1FsyCd4tdcr8g6ae7EuwLyMjGOEoZRt-vVYZbwQkf","2018-11-14","2018-11-14","2018-11-14",NA,19,1,NA,0,NA,NA,1,"college",NA,1,6,6,6,7,6,0,NA,5,NA,4,5,5,3,3,4,4,4,4,4,4,NA,4,4,NA,NA,4,4,5,3,5,5,4,3,2,3,4,4,4,2,3,3,3,4,5,4,4,5,NA,NA,1,NA,0,1,1,0,0,1,0,0,0,0,1,NA,1,NA,NA,2,3,NA,NA,4,NA,NA,NA,NA,5,NA,6,2,4,3,3,2,4,5,1,3,1,5,2,3,5,3,4,4,2,4,1,4,4,1,3,3,5,1,2,5,2,3,4,1,1,5,3,2,4,4,3,4,2,1,5,4,3,4,4
"yTbcfxSZvl2F2jsAy8HDY51N-IXBKMZHwgsrJJlaBUS1mnEq73Aid5xQASOFzFeJ","2018-11-14","2018-11-14","2018-11-14",NA,19,1,NA,0,NA,NA,1,"other","FSJ",1,4,3,5,6,5,0,NA,4,NA,5,5,5,3,4,4,5,5,5,5,4,NA,4,3,NA,NA,5,4,4,4,5,4,3,5,4,4,4,4,5,5,4,4,5,4,5,4,5,4,NA,NA,0,NA,1,0,1,0,0,0,1,0,1,1,0,NA,NA,NA,1,NA,5,NA,NA,NA,3,NA,4,2,NA,NA,2,5,2,4,2,2,5,5,3,3,4,5,2,5,2,2,2,3,3,4,4,2,5,1,4,4,4,2,4,4,3,1,5,2,1,3,4,3,2,4,3,4,3,2,4,2,4,2,4
"_PC1UHXFJ0wa73Vjx9yoS9xe70ea6OxqDkRUiCE4iag50tiLznf-H_139AvmewCU","2018-11-14","2018-11-14","2018-11-14",NA,61,2,NA,0,NA,NA,1,"fulltime",NA,1,5,5,5,5,4,0,NA,5,NA,5,4,4,2,4,4,5,4,5,4,4,NA,5,5,NA,NA,4,4,4,4,4,4,2,5,4,5,5,5,5,5,5,5,4,5,3,4,4,5,NA,NA,1,NA,1,1,1,0,0,0,1,0,0,0,0,NA,1,NA,2,3,4,NA,NA,NA,5,NA,NA,NA,NA,NA,6,2,7,3,1,1,4,5,3,3,1,4,2,3,5,3,2,3,2,3,2,4,2,2,4,3,4,2,3,4,1,2,5,1,2,3,3,1,1,4,3,4,1,2,5,6,3,4,4
"wvA9pZgeGuUhM5RkvJiSCiuvHKn4EBHsuPniz_R7Q_Uh1m3mRk8ihKHzzbt-HIb1","2018-11-15","2018-11-15","2018-11-15",NA,20,1,NA,0,NA,NA,1,"college",NA,0,5,7,5,7,5,0,NA,4,NA,3,4,4,4,NA,3,3,4,4,5,5,NA,4,4,NA,NA,5,3,5,5,5,4,4,3,NA,NA,3,3,4,4,5,5,5,3,4,4,4,4,NA,NA,0,NA,1,1,0,1,NA,0,1,1,0,0,0,NA,NA,NA,1,2,NA,5,NA,NA,4,3,NA,NA,NA,NA,4,6,5,6,5,6,4,5,2,2,3,5,2,3,4,4,5,3,4,3,4,4,5,3,4,2,3,2,2,3,4,1,5,4,2,3,2,3,4,3,3,4,4,2,6,6,5,5,4
"5hG6fOswCCk1CSZKisfuSGhS3I0tGP8VsLRmFH4gWAOXDEKntVHjk8p7NHnh2Ze8","2018-11-15","2018-11-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gBPGfUQVQsMJvApbNDJUUW8QaeeuGc--dlaKCr3D1-7doXFFfyCSBr58msLDsA9d","2018-11-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
